class gyro0mean gyro0var gyro1mean gyro1var gyro2mean gyro2var
0 -0.001705 0.002507 0.005705 0.004305 -0.021540 0.014767
0 -0.001060 0.002572 0.004450 0.004210 -0.019490 0.013441
0 -0.001550 0.002601 0.003840 0.003797 -0.020070 0.014030
0 -0.002345 0.002179 0.002345 0.002327 -0.021475 0.013924
0 -0.002685 0.002261 0.003105 0.002499 -0.022975 0.014559
0 -0.001005 0.002515 0.000535 0.001881 -0.022425 0.014576
0 -0.001035 0.002515 0.000200 0.001861 -0.023405 0.015671
0 0.000800 0.002717 -0.000990 0.001931 -0.020870 0.014034
0 0.001290 0.002806 -0.001720 0.002072 -0.020045 0.013077
0 0.003185 0.003468 -0.002300 0.002460 -0.018275 0.011516
0 0.004895 0.003646 -0.001935 0.002345 -0.017240 0.010247
0 0.006785 0.003140 -0.002150 0.002347 -0.016660 0.009512
0 0.008250 0.003279 -0.002455 0.002495 -0.015865 0.008398
0 0.008465 0.003297 -0.003185 0.002330 -0.016625 0.009565
0 0.009230 0.003582 -0.003035 0.002333 -0.017360 0.010450
0 0.009320 0.003604 -0.002640 0.002301 -0.018490 0.011463
0 0.009045 0.003616 -0.002030 0.002319 -0.018920 0.011832
0 0.008865 0.003578 -0.000655 0.002842 -0.019345 0.011884
0 0.008010 0.003519 -0.001325 0.002645 -0.018950 0.011657
0 0.007550 0.003312 -0.001110 0.002675 -0.020630 0.012666
0 0.008955 0.003685 -0.001535 0.002612 -0.021605 0.013640
0 0.008770 0.003636 -0.000770 0.002529 -0.023560 0.014823
0 0.009045 0.003591 -0.000770 0.002529 -0.023010 0.014261
0 0.008220 0.003706 -0.001475 0.002450 -0.023990 0.015117
0 0.007945 0.003845 -0.002785 0.002429 -0.024235 0.015391
0 0.005470 0.004299 -0.002600 0.002298 -0.026620 0.017058
0 0.004980 0.004395 -0.003455 0.002647 -0.026650 0.017103
0 0.003605 0.004002 -0.003795 0.002873 -0.029915 0.020125
0 0.003510 0.003970 -0.002665 0.002840 -0.030065 0.020256
0 0.002685 0.003330 -0.001930 0.002395 -0.031805 0.021728
0 0.001980 0.002971 -0.000980 0.002595 -0.032080 0.021974
0 0.001615 0.002843 -0.001375 0.002696 -0.032110 0.022004
0 0.001125 0.002600 -0.000915 0.002500 -0.032385 0.022324
0 0.001310 0.002647 -0.001315 0.002592 -0.032415 0.022378
0 0.000790 0.002394 -0.001130 0.002620 -0.032565 0.022607
0 0.000640 0.002358 -0.000580 0.002781 -0.032075 0.022057
0 0.000550 0.002374 -0.002440 0.003661 -0.031890 0.021885
0 -0.000060 0.002425 -0.002165 0.003948 -0.033205 0.022928
0 0.000915 0.002555 -0.002320 0.003953 -0.033360 0.022998
0 -0.000185 0.002732 -0.002445 0.003931 -0.032930 0.022536
0 -0.002140 0.002606 -0.002110 0.003970 -0.032045 0.021639
0 -0.002325 0.002580 -0.002170 0.003959 -0.031985 0.021559
0 -0.002935 0.002748 -0.001650 0.004298 -0.033205 0.023109
0 -0.003760 0.003388 -0.000765 0.004461 -0.034120 0.024583
0 -0.003330 0.003207 0.001280 0.005086 -0.035185 0.026309
0 -0.002015 0.002380 0.002960 0.005139 -0.034205 0.025091
0 -0.001435 0.002296 0.005400 0.005656 -0.032065 0.023684
0 -0.000460 0.002429 0.006350 0.005238 -0.028950 0.020628
0 -0.001010 0.002382 0.006715 0.005438 -0.028190 0.020148
0 -0.001590 0.002252 0.007200 0.005372 -0.026815 0.018775
0 -0.002535 0.002387 0.006465 0.005166 -0.027455 0.019587
0 -0.003695 0.002676 0.007720 0.005256 -0.028765 0.021631
0 -0.004455 0.002670 0.006835 0.005798 -0.029190 0.022246
0 -0.005190 0.002635 0.005490 0.007066 -0.027695 0.020391
0 -0.005800 0.002606 0.004725 0.007139 -0.025530 0.018804
0 -0.006505 0.002667 0.004205 0.006986 -0.025380 0.018672
0 -0.006415 0.002652 0.005640 0.006045 -0.024800 0.018302
0 -0.007120 0.003073 0.003565 0.005404 -0.023425 0.017222
0 -0.008125 0.002935 0.004665 0.005769 -0.023240 0.017137
0 -0.007635 0.002745 0.006530 0.007363 -0.022235 0.016614
0 -0.006385 0.002487 0.006925 0.007517 -0.023150 0.017569
0 -0.006415 0.002486 0.008145 0.008274 -0.023515 0.018111
0 -0.004705 0.002778 0.007595 0.007933 -0.022875 0.017137
0 -0.002900 0.002088 0.008820 0.009170 -0.021560 0.015199
0 -0.001680 0.002377 0.007875 0.008481 -0.020065 0.012992
0 -0.001865 0.002410 0.008365 0.008916 -0.019700 0.012724
0 -0.002200 0.002425 0.007020 0.008051 -0.020955 0.013137
0 -0.003145 0.002282 0.006560 0.008164 -0.021170 0.013103
0 -0.002930 0.002272 0.005795 0.007866 -0.020895 0.013039
0 -0.003050 0.002279 0.006130 0.007931 -0.019430 0.013218
0 -0.003325 0.002452 0.006130 0.007931 -0.017535 0.011731
0 -0.002805 0.002189 0.006280 0.008027 -0.015430 0.009068
0 -0.002805 0.002189 0.008875 0.008210 -0.014575 0.007953
0 -0.002590 0.002153 0.011625 0.007142 -0.014970 0.008280
0 -0.002865 0.002239 0.012235 0.007037 -0.015455 0.008321
0 -0.003445 0.002590 0.013155 0.007441 -0.015395 0.008272
0 -0.003475 0.002595 0.013795 0.007541 -0.015855 0.008552
0 -0.002895 0.002216 0.015960 0.008243 -0.017595 0.010199
0 -0.002345 0.002185 0.014160 0.008190 -0.016955 0.010108
0 -0.002680 0.002298 0.012390 0.006636 -0.017870 0.010561
0 -0.002220 0.002514 0.011630 0.006460 -0.016190 0.009301
0 -0.001885 0.002572 0.010620 0.005755 -0.016315 0.009513
0 -0.001305 0.003198 0.010220 0.005661 -0.014725 0.008488
0 -0.000790 0.003476 0.008385 0.004261 -0.012805 0.008110
0 -0.000575 0.003650 0.007985 0.004184 -0.010360 0.008309
0 0.000495 0.003834 0.007310 0.003634 -0.009715 0.008083
0 0.001720 0.004206 0.008440 0.004262 -0.009715 0.008083
0 0.002635 0.004325 0.008685 0.004180 -0.010905 0.008587
0 0.001290 0.005005 0.008870 0.004209 -0.013010 0.010654
0 0.000770 0.005171 0.009300 0.004421 -0.015180 0.011027
0 0.001260 0.004901 0.010310 0.004809 -0.016035 0.011347
0 0.001290 0.004892 0.009790 0.004560 -0.016735 0.011840
0 0.001260 0.004902 0.008905 0.003895 -0.017315 0.012530
0 0.000435 0.005245 0.008205 0.003590 -0.018720 0.014696
0 0.000955 0.005130 0.008175 0.003588 -0.019515 0.015164
0 0.002880 0.004980 0.007075 0.003174 -0.018935 0.014843
0 0.004285 0.005535 0.006310 0.003082 -0.018140 0.014470
0 0.004865 0.005416 0.005245 0.002248 -0.018265 0.014681
0 0.004435 0.005425 0.005215 0.002269 -0.019730 0.015367
0 0.004555 0.005372 0.004940 0.002248 -0.019610 0.015270
0 0.003395 0.005168 0.004875 0.002253 -0.020775 0.015896
0 0.003305 0.005145 0.004600 0.002199 -0.019460 0.014305
0 0.001625 0.004084 0.005180 0.002384 -0.020895 0.015128
0 0.000985 0.003774 0.005855 0.002591 -0.023735 0.016683
0 -0.000055 0.003280 0.005915 0.002595 -0.029295 0.022993
0 -0.000390 0.003123 0.005460 0.002428 -0.030795 0.023971
0 -0.000760 0.002883 0.004545 0.001835 -0.030395 0.023711
0 -0.000880 0.002829 0.006285 0.002644 -0.029540 0.023268
0 0.000770 0.002202 0.006530 0.002725 -0.028810 0.022175
0 0.002450 0.002445 0.004515 0.002993 -0.028410 0.021834
0 0.003545 0.002533 0.003505 0.002593 -0.028685 0.022054
0 0.004860 0.002845 0.002710 0.002619 -0.027345 0.021486
0 0.006415 0.003285 0.001730 0.002600 -0.026065 0.020346
0 0.007175 0.002940 0.002250 0.002795 -0.023410 0.017616
0 0.007940 0.003154 0.001825 0.002838 -0.022740 0.017194
0 0.007240 0.002873 0.002190 0.002873 -0.023165 0.017399
0 0.006205 0.002318 0.002465 0.002854 -0.024020 0.017812
0 0.006695 0.002425 0.001485 0.002882 -0.022340 0.016035
0 0.007095 0.002410 0.002310 0.002587 -0.021910 0.015659
0 0.007310 0.002344 0.000965 0.003347 -0.021665 0.015497
0 0.007615 0.002291 0.000540 0.003462 -0.022455 0.016537
0 0.007645 0.002298 0.000330 0.003460 -0.022485 0.016558
0 0.007555 0.002306 -0.000370 0.003264 -0.022945 0.017168
0 0.007220 0.002278 -0.000920 0.003061 -0.022425 0.016401
0 0.007070 0.002280 -0.000675 0.003109 -0.019400 0.009867
0 0.005665 0.002621 0.000300 0.003681 -0.018940 0.009365
0 0.004170 0.002782 -0.000190 0.003634 -0.019095 0.009455
0 0.003345 0.002727 -0.001410 0.002797 -0.019800 0.009792
0 0.003255 0.002706 -0.001685 0.002705 -0.019005 0.009071
0 0.000995 0.002905 -0.000955 0.002243 -0.018885 0.008992
0 -0.000715 0.003179 -0.001780 0.002513 -0.017970 0.008475
0 -0.002705 0.003220 -0.001565 0.002458 -0.018215 0.008476
0 -0.004875 0.003100 -0.000890 0.002394 -0.017360 0.008430
0 -0.005485 0.003325 -0.001565 0.002178 -0.017635 0.008455
0 -0.006525 0.003121 -0.000740 0.002231 -0.016685 0.008461
0 -0.006955 0.003131 -0.000100 0.002551 -0.016225 0.008238
0 -0.007690 0.003236 -0.000740 0.002684 -0.017325 0.009645
0 -0.008395 0.003122 -0.000585 0.002629 -0.017690 0.009843
0 -0.008550 0.003108 -0.000340 0.002647 -0.018335 0.010468
0 -0.007845 0.003172 0.000485 0.002012 -0.018515 0.010584
0 -0.007110 0.003372 -0.000800 0.003238 -0.017050 0.009039
0 -0.007475 0.003327 0.000175 0.003548 -0.017785 0.009779
0 -0.006620 0.003539 -0.000040 0.003567 -0.016075 0.008346
0 -0.006470 0.003545 0.000690 0.003887 -0.015250 0.007562
0 -0.006075 0.003588 0.000905 0.003968 -0.013815 0.007003
0 -0.005040 0.003209 0.000020 0.003419 -0.012870 0.006494
0 -0.004705 0.003024 0.000235 0.003416 -0.012410 0.006279
0 -0.004185 0.003003 0.000540 0.003512 -0.011490 0.005904
0 -0.004095 0.003026 0.000450 0.003496 -0.010540 0.005689
0 -0.002140 0.002635 0.001615 0.003636 -0.009010 0.005658
0 -0.001190 0.002198 0.002010 0.003436 -0.008675 0.005629
0 -0.000120 0.001780 0.002530 0.003452 -0.009010 0.005715
0 0.000770 0.001366 0.002775 0.003517 -0.008705 0.005835
0 0.001505 0.001122 0.003325 0.003661 -0.008005 0.005877
0 0.002515 0.001292 0.003230 0.003628 -0.008525 0.005794
0 0.003125 0.001310 0.001980 0.003315 -0.008865 0.005947
0 0.003520 0.001191 0.001460 0.003666 -0.006665 0.004063
0 0.004165 0.001265 0.000970 0.003906 -0.005200 0.003878
0 0.004255 0.001269 0.000420 0.003933 -0.003395 0.002915
0 0.003825 0.001193 0.000755 0.003831 -0.002450 0.002571
0 0.002965 0.001020 0.002435 0.002488 -0.001230 0.002556
0 0.002475 0.001136 0.001520 0.002179 0.001395 0.001805
0 0.001525 0.000954 0.001340 0.002223 0.002190 0.001905
0 0.001405 0.000950 -0.000280 0.002089 0.004115 0.002120
0 0.001010 0.000912 -0.000890 0.001954 0.003930 0.002107
0 0.001620 0.001081 -0.001010 0.001927 0.004785 0.002231
0 0.001865 0.001000 -0.001560 0.002007 0.005575 0.002229
0 0.001560 0.000989 -0.002720 0.002030 0.006580 0.002556
0 0.001105 0.000946 -0.003455 0.002133 0.006820 0.002608
0 0.000370 0.000740 -0.004100 0.001915 0.006725 0.002559
0 -0.000395 0.001038 -0.003885 0.001861 0.006420 0.002590
0 -0.001035 0.001178 -0.005930 0.003015 0.007885 0.002830
0 -0.001860 0.001537 -0.005840 0.003052 0.007000 0.002717
0 -0.001310 0.001640 -0.006695 0.002917 0.008440 0.003991
0 -0.001830 0.001447 -0.006510 0.002991 0.009110 0.004116
0 -0.001585 0.001540 -0.006055 0.002969 0.010640 0.004098
0 -0.001490 0.001531 -0.004100 0.002797 0.011070 0.004166
0 -0.001490 0.001531 -0.003795 0.002628 0.012290 0.005279
0 -0.001335 0.001554 -0.004010 0.002703 0.013450 0.005997
0 -0.000845 0.001657 -0.004190 0.002745 0.015010 0.006938
0 -0.001300 0.001801 -0.004800 0.002964 0.015835 0.007574
0 -0.001635 0.001988 -0.005505 0.003173 0.016935 0.008863
0 -0.001845 0.002044 -0.005235 0.003119 0.016995 0.008889
0 -0.001385 0.002124 -0.004315 0.002948 0.017420 0.009324
0 -0.001235 0.002125 -0.004375 0.002950 0.018460 0.009728
0 -0.001295 0.002095 -0.004195 0.002996 0.019070 0.010156
0 0.000265 0.002708 -0.003520 0.002935 0.020110 0.010885
0 0.001090 0.002910 -0.002605 0.002829 0.020660 0.011391
0 0.001700 0.003005 -0.002115 0.002711 0.021455 0.011868
0 0.002095 0.003062 -0.002360 0.002717 0.022985 0.013495
0 0.003105 0.002761 -0.001780 0.002754 0.025675 0.015688
0 0.003715 0.002616 -0.000805 0.001779 0.026715 0.016861
0 0.004505 0.002252 -0.001600 0.001681 0.028335 0.017478
0 0.004140 0.002161 -0.001720 0.001709 0.028610 0.017898
0 0.003835 0.002152 -0.002575 0.001601 0.030840 0.020808
0 0.003470 0.002034 -0.003000 0.001620 0.032335 0.022534
0 0.003285 0.002060 -0.003090 0.001561 0.032425 0.022563
0 0.003040 0.001993 -0.003245 0.001638 0.031910 0.021969
0 0.001940 0.002253 -0.003275 0.001652 0.031665 0.021737
0 0.000870 0.002282 -0.003460 0.001723 0.031510 0.021562
0 0.002000 0.002225 -0.002970 0.001522 0.031970 0.022138
0 0.003160 0.001949 -0.002480 0.001332 0.031575 0.021576
0 0.004440 0.002145 -0.003700 0.002042 0.034020 0.025020
0 0.004010 0.002069 -0.003640 0.002054 0.035120 0.026778
0 0.003340 0.002213 -0.003060 0.002151 0.035975 0.027728
0 0.002120 0.002235 -0.002785 0.002270 0.036315 0.028084
0 0.001020 0.001605 -0.002510 0.002349 0.036925 0.028894
0 0.000470 0.001410 -0.001900 0.002649 0.038270 0.031103
0 -0.000815 0.001550 -0.001595 0.002673 0.038760 0.031632
0 -0.001210 0.001492 -0.001900 0.002747 0.038115 0.030739
0 -0.001760 0.001550 -0.001930 0.002738 0.037500 0.029743
0 -0.002310 0.001662 -0.001775 0.002654 0.038265 0.031140
0 -0.003130 0.002038 -0.002235 0.002827 0.038965 0.032041
0 -0.003805 0.002140 -0.002420 0.002894 0.039270 0.032572
0 -0.004020 0.002175 -0.001810 0.002911 0.040185 0.034898
0 -0.004020 0.002175 -0.001535 0.002881 0.040675 0.035844
0 -0.003410 0.002201 -0.002695 0.002705 0.042170 0.037248
0 -0.004145 0.002277 -0.001775 0.002529 0.041955 0.037067
0 -0.003535 0.002020 -0.001320 0.002402 0.042290 0.037390
0 -0.002865 0.001901 -0.000800 0.002270 0.043330 0.038911
0 -0.002715 0.001972 0.000025 0.002361 0.042870 0.038345
0 -0.003295 0.001968 0.000730 0.002421 0.041955 0.037542
0 -0.004850 0.001878 0.001220 0.001989 0.039970 0.034414
0 -0.005065 0.001891 0.001525 0.002092 0.038630 0.032413
0 -0.003600 0.002065 0.001830 0.002248 0.038780 0.032639
0 -0.002595 0.001973 0.000885 0.002101 0.038960 0.032864
0 -0.001740 0.002385 -0.000035 0.002080 0.038900 0.032771
0 -0.000610 0.003053 -0.000615 0.001790 0.037925 0.031027
0 0.001010 0.003091 -0.000800 0.001767 0.038475 0.031849
0 0.001560 0.003204 -0.000220 0.001689 0.039485 0.033395
0 0.002445 0.003223 -0.000710 0.001653 0.040890 0.036106
0 0.003210 0.003126 -0.000285 0.001518 0.040890 0.036106
0 0.003940 0.002755 0.000390 0.001320 0.041380 0.036967
0 -0.182335 0.664661 0.029830 0.063252 0.035190 0.052824
0 -0.179280 0.646074 0.029310 0.062108 0.034090 0.052715
0 -0.179435 0.647254 0.025585 0.052024 0.030335 0.055308
0 -0.179345 0.646604 0.024180 0.050545 0.029570 0.054205
0 -0.179985 0.650367 0.021585 0.053929 0.029600 0.054233
0 -0.180995 0.656378 0.023050 0.054833 0.030270 0.055026
0 -0.179680 0.647297 0.026410 0.053928 0.030880 0.054420
0 -0.177545 0.632940 0.025465 0.056273 0.030270 0.054711
0 -0.173115 0.601552 0.024730 0.057099 0.028465 0.055196
0 -0.167615 0.571724 0.017980 0.060439 0.024615 0.047223
0 -0.167520 0.571237 0.019110 0.060826 0.020310 0.035905
0 -0.166115 0.558496 0.014715 0.054954 0.019580 0.034527
0 -0.168895 0.580750 0.012975 0.057104 0.016495 0.025784
0 -0.170085 0.590447 0.008115 0.057498 0.016100 0.025088
0 -0.169810 0.588778 0.004085 0.059610 0.011855 0.028272
0 -0.175645 0.623161 0.000850 0.046499 0.003120 0.025869
0 -0.169600 0.578448 -0.002815 0.043537 0.003760 0.025747
0 -0.171345 0.588187 -0.001990 0.043833 0.001350 0.026502
0 -0.171500 0.589574 -0.000980 0.046317 -0.003260 0.032984
0 -0.169210 0.576568 -0.004800 0.054546 -0.004875 0.034059
0 -0.171500 0.589794 -0.007605 0.048750 -0.008935 0.032379
0 -0.170950 0.587230 -0.015025 0.055379 -0.009270 0.032509
0 -0.167985 0.567925 -0.015240 0.055117 -0.006305 0.029762
0 -0.163190 0.542517 -0.023640 0.078479 -0.006125 0.029993
0 -0.164440 0.550852 -0.022325 0.076211 -0.007685 0.029385
0 -0.167860 0.577363 -0.025290 0.075886 -0.009425 0.027935
0 -0.170120 0.593875 -0.027245 0.075115 -0.009115 0.027766
0 -0.172290 0.608530 -0.023460 0.070409 -0.008200 0.027513
0 -0.179225 0.664610 -0.016955 0.078699 -0.011680 0.035531
0 -0.188355 0.727136 -0.009350 0.078063 -0.017450 0.045311
0 -0.194310 0.771318 -0.008035 0.079871 -0.020630 0.046207
0 -0.193460 0.741135 0.002730 0.030463 -0.020420 0.035971
0 -0.199630 0.785281 -0.000170 0.037802 -0.018860 0.035514
0 -0.197920 0.775981 0.003040 0.041131 -0.018035 0.034081
0 -0.197125 0.770490 0.004870 0.041878 -0.016445 0.032152
0 -0.199020 0.782144 0.000440 0.047146 -0.013330 0.032537
0 -0.200670 0.794302 -0.003350 0.055185 -0.011775 0.033923
0 -0.200915 0.795753 -0.003140 0.055077 -0.009730 0.032540
0 -0.201190 0.797479 -0.002410 0.055189 -0.008080 0.032523
0 -0.201650 0.800299 -0.001860 0.055220 -0.006735 0.031588
0 -0.200060 0.790571 -0.000515 0.055785 -0.006005 0.031524
0 -0.198930 0.783667 0.001045 0.056302 -0.005215 0.032149
0 -0.194500 0.758635 0.005290 0.059968 -0.001430 0.034014
0 -0.188300 0.729290 0.010205 0.066567 0.000710 0.033647
0 -0.183565 0.693180 0.014235 0.066372 0.001445 0.033771
0 -0.180970 0.676350 0.016280 0.067884 0.002695 0.032495
0 -0.175015 0.630699 0.016190 0.067756 -0.001125 0.031814
0 -0.170955 0.607760 0.015975 0.067513 -0.007295 0.032231
0 -0.167225 0.576317 0.010080 0.062538 -0.006010 0.028791
0 -0.163560 0.545035 -0.001495 0.061642 -0.000270 0.016475
0 -0.159865 0.515865 0.001500 0.058353 -0.000180 0.016507
0 -0.155405 0.490047 0.003090 0.059669 -0.000305 0.016534
0 -0.147645 0.438761 0.011400 0.056523 -0.000030 0.016645
0 -0.145200 0.429272 0.007395 0.053707 0.003330 0.016298
0 -0.142240 0.412955 0.006265 0.052936 0.004610 0.016160
0 -0.138265 0.391357 0.010235 0.047440 0.002045 0.015371
0 -0.134260 0.365110 0.014940 0.039050 -0.001465 0.015078
0 -0.131660 0.351803 0.014940 0.039050 -0.002075 0.015152
0 -0.127660 0.332088 0.014970 0.039062 -0.002990 0.014904
0 -0.122620 0.309662 0.013075 0.040037 -0.002900 0.014892
0 -0.121340 0.303098 0.012065 0.039504 -0.004120 0.015245
0 -0.118070 0.288355 0.012795 0.040397 -0.005495 0.014481
0 -0.082980 0.157460 0.022815 0.048513 0.011280 0.043840
0 -0.077235 0.133275 0.019215 0.042415 0.015315 0.042837
0 -0.073630 0.122117 0.014420 0.038404 0.014305 0.043869
0 -0.072135 0.117428 0.008375 0.020516 0.012685 0.045280
0 -0.068560 0.106899 0.006210 0.018032 0.014335 0.045071
0 -0.065720 0.097613 0.003825 0.017526 0.013875 0.045573
0 -0.064160 0.092998 0.004345 0.017834 0.013630 0.045736
0 -0.062600 0.086207 0.005050 0.018336 0.013080 0.046692
0 -0.064190 0.092022 0.007065 0.016398 0.012135 0.047538
0 -0.063210 0.087937 0.007615 0.015758 0.012835 0.046964
0 -0.063700 0.089825 0.010455 0.012697 0.010850 0.048253
0 -0.063580 0.089436 0.010150 0.012673 0.004895 0.043785
0 -0.064070 0.090928 0.011495 0.013238 -0.002555 0.043088
0 -0.063490 0.089876 0.009415 0.013839 -0.009610 0.037598
0 -0.064160 0.091589 0.011890 0.015029 -0.016850 0.027241
0 -0.064865 0.093812 0.010055 0.015337 -0.021370 0.022657
0 -0.067245 0.097734 0.008070 0.015202 -0.021615 0.022575
0 -0.068680 0.102530 0.004100 0.009328 -0.020515 0.021759
0 -0.071705 0.110037 0.001905 0.009284 -0.018715 0.022334
0 -0.075675 0.120393 -0.000415 0.007246 -0.019295 0.022377
0 -0.078915 0.128510 -0.002710 0.007711 -0.021680 0.022227
0 -0.082550 0.140740 -0.001795 0.008321 -0.023635 0.020945
0 -0.087865 0.160723 -0.001705 0.008230 -0.020090 0.021178
0 -0.092080 0.178384 -0.003935 0.008949 -0.015145 0.023756
0 -0.098130 0.201893 -0.004670 0.008941 -0.014685 0.024112
0 -0.102345 0.217714 -0.003205 0.008739 -0.010560 0.025874
0 -0.103630 0.221276 -0.003970 0.008349 -0.008420 0.026172
0 -0.103510 0.220844 -0.004550 0.007897 -0.007200 0.024429
0 -0.102835 0.218182 -0.002840 0.008833 -0.005825 0.023487
0 -0.103355 0.220213 -0.000150 0.009239 -0.005885 0.023519
0 -0.103535 0.220940 0.001530 0.010493 -0.004510 0.022337
0 -0.290040 1.626965 0.013215 0.027901 -0.019840 0.009912
0 -0.291415 1.641293 0.011110 0.022340 -0.019110 0.009418
0 -0.289615 1.623590 0.009830 0.021379 -0.018195 0.009289
0 -0.287690 1.606156 0.008665 0.020415 -0.016605 0.009332
0 -0.284910 1.582327 0.006985 0.021133 -0.014255 0.009648
0 -0.284085 1.574849 0.007715 0.021812 -0.012085 0.010140
0 -0.286285 1.595031 0.006830 0.022124 -0.011230 0.010113
0 -0.289060 1.628238 0.004875 0.020203 -0.014405 0.014394
0 -0.291775 1.658193 0.004995 0.020289 -0.016545 0.016905
0 -0.289580 1.633415 0.005970 0.020651 -0.014985 0.015057
0 -0.282675 1.557088 0.004720 0.021394 -0.011165 0.016486
0 -0.277420 1.496751 0.002520 0.023258 -0.008535 0.016454
0 -0.279255 1.522891 0.001145 0.018926 -0.008565 0.016475
0 -0.279225 1.522556 -0.000780 0.017699 -0.008870 0.016680
0 -0.280725 1.542398 -0.000050 0.018067 -0.004015 0.019976
0 -0.283535 1.578635 -0.006400 0.029101 -0.000200 0.020106
0 -0.291630 1.689754 -0.009300 0.033939 0.003100 0.020717
0 -0.290740 1.679806 -0.004385 0.036788 0.004870 0.021468
0 -0.290920 1.681978 0.001845 0.036903 0.008960 0.023979
0 -0.288505 1.660285 0.000010 0.038180 0.013695 0.031647
0 -0.291250 1.689399 0.003400 0.040664 0.016595 0.033415
0 -0.291035 1.687059 0.002485 0.039335 0.018275 0.033773
0 -0.293815 1.715480 0.002635 0.039382 0.016565 0.034681
0 -0.297695 1.753599 0.002850 0.039481 0.014000 0.035780
0 -0.302005 1.793062 0.005110 0.039057 0.009175 0.040167
0 -0.305885 1.832825 0.006700 0.042014 0.004930 0.042901
0 -0.306100 1.834996 0.009170 0.042706 0.001995 0.045522
0 -0.305035 1.821561 0.013080 0.049563 0.003855 0.041977
0 -0.306990 1.846722 0.012350 0.049231 0.007185 0.039516
0 -0.307265 1.849606 0.008685 0.051852 0.008315 0.039340
0 -0.312155 1.899487 0.010120 0.051093 0.005960 0.037174
0 -0.231305 1.080688 0.004175 0.155310 -0.016350 0.029668
0 -0.233535 1.099391 0.004020 0.155236 -0.016655 0.029558
0 -0.236805 1.130318 -0.007615 0.119986 -0.015005 0.030515
0 -0.241020 1.171946 -0.018060 0.087192 -0.017875 0.034530
0 -0.241965 1.182325 -0.016745 0.084600 -0.020535 0.038918
0 -0.237230 1.134223 -0.009720 0.063219 -0.022975 0.040042
0 -0.231975 1.097160 -0.006450 0.061663 -0.025235 0.040466
0 -0.231425 1.094287 0.000605 0.065133 -0.027835 0.038238
0 -0.236310 1.131482 0.006685 0.060906 -0.027745 0.038311
0 -0.242540 1.193615 0.008735 0.058414 -0.026095 0.038776
0 -0.242845 1.196893 0.009560 0.056503 -0.024660 0.039793
0 -0.242385 1.191808 0.001315 0.069604 -0.018490 0.037394
0 -0.241010 1.173781 0.000250 0.071951 -0.014430 0.039996
0 -0.240400 1.168294 0.000955 0.072414 -0.010490 0.037572
0 -0.235300 1.120455 0.001780 0.071281 -0.008045 0.036742
0 -0.231635 1.088690 -0.000660 0.074719 -0.006610 0.035463
0 -0.235940 1.122366 -0.003895 0.071515 -0.002700 0.028759
0 -0.236615 1.127140 -0.013180 0.053102 0.003165 0.022504
0 -0.237135 1.131828 -0.021460 0.048178 0.005975 0.025389
0 -0.237255 1.132697 -0.023265 0.049249 0.008235 0.025213
0 -0.235025 1.121092 -0.020060 0.047189 0.007135 0.024790
0 -0.229620 1.082623 -0.018010 0.049818 0.006220 0.024950
0 -0.222165 1.024458 -0.014710 0.048909 0.003620 0.024539
0 -0.212790 0.950817 -0.015170 0.049470 0.007315 0.020427
0 -0.207265 0.899909 -0.011535 0.049472 0.014035 0.019853
0 -0.207080 0.898382 -0.008265 0.052964 0.018095 0.020307
0 -0.212515 0.937375 -0.009790 0.052622 0.020935 0.020185
0 -0.221070 1.009720 -0.012170 0.046963 0.021670 0.020196
0 -0.221805 1.016987 -0.011710 0.047861 0.018370 0.022071
0 -0.218355 0.978610 -0.015745 0.055796 0.015380 0.023093
0 -0.215760 0.952961 -0.015565 0.055460 0.011835 0.023848
0 -0.212095 0.918282 -0.005550 0.046958 0.008600 0.021514
0 -0.211210 0.907426 -0.003200 0.043012 0.008080 0.020470
0 -0.211575 0.910695 -0.009130 0.051431 0.007870 0.020295
0 -0.208335 0.890930 -0.011515 0.056137 0.006190 0.020406
0 -0.210230 0.906104 -0.012035 0.057473 0.006860 0.020354
0 -0.209805 0.902100 -0.016005 0.064889 0.006825 0.020361
0 -0.208825 0.895235 -0.016925 0.066805 0.001910 0.023775
0 -0.207235 0.881491 -0.013960 0.062253 -0.003190 0.023157
0 -0.207970 0.887108 -0.013990 0.062294 -0.003160 0.023183
0 -0.215180 0.939344 -0.014325 0.062129 -0.003160 0.023183
0 -0.221015 0.982043 -0.016005 0.059740 -0.002975 0.023100
0 -0.226790 1.023243 -0.017500 0.059071 -0.001780 0.022635
0 -0.234365 1.077093 -0.015940 0.057863 -0.002450 0.022559
0 -0.081125 0.151820 -0.017270 0.022379 -0.008225 0.003451
0 -0.079385 0.147568 -0.016535 0.020786 -0.007675 0.003449
0 -0.073395 0.131352 -0.015740 0.019410 -0.006820 0.003213
0 -0.067410 0.109511 -0.014670 0.018591 -0.006760 0.003202
0 -0.062520 0.099506 -0.012040 0.016600 -0.007185 0.003361
0 -0.058000 0.088335 -0.008960 0.010899 -0.007795 0.003349
0 -0.056200 0.082493 -0.008195 0.010714 -0.008225 0.003540
0 -0.052960 0.074370 -0.007950 0.010778 -0.008010 0.003400
0 -0.052930 0.074283 -0.008165 0.010767 -0.006790 0.002472
0 -0.052870 0.074093 -0.006700 0.013686 -0.005110 0.001988
0 -0.053360 0.075084 -0.006640 0.013776 -0.003735 0.001584
