class acce0mean acce0var acce1mean acce1var acce2mean acce2var gyro0mean gyro0var gyro1mean gyro1var gyro2mean gyro2var
0 -0.365725 2.705819 9.322710 1651.383446 3.007085 172.145428 -0.035865 0.026869 0.210830 0.877212 0.069155 0.105397
0 -0.364650 2.691006 9.316605 1649.229561 3.024680 174.144822 -0.036505 0.027642 0.209180 0.862943 0.071075 0.111810
0 -0.367405 2.728964 9.315285 1648.763844 3.040840 176.027050 -0.037180 0.028728 0.204415 0.821828 0.072115 0.115014
0 -0.371955 2.769607 9.311215 1647.336244 3.060835 178.322642 -0.036875 0.028237 0.204355 0.821341 0.073765 0.120251
0 -0.366330 2.714236 9.304150 1644.834679 3.086215 181.248676 -0.037425 0.029136 0.199680 0.777125 0.076210 0.126510
0 -0.359265 2.631743 9.297805 1642.583117 3.098425 182.679289 -0.037025 0.028439 0.196380 0.747703 0.079780 0.132008
0 -0.350170 2.478796 9.289545 1639.649490 3.118060 185.037561 -0.036815 0.028037 0.194425 0.729210 0.081825 0.134897
0 -0.344780 2.410014 9.284515 1637.876224 3.140565 187.752550 -0.038065 0.030213 0.193140 0.718464 0.082100 0.135695
0 -0.334605 2.281945 9.279725 1636.187061 3.151700 189.102399 -0.038035 0.030171 0.193320 0.719881 0.083905 0.139868
0 -0.327665 2.206787 9.274700 1634.417378 3.174325 191.755587 -0.037790 0.029747 0.194025 0.724734 0.085830 0.144265
0 -0.311025 1.969612 9.263925 1630.621482 3.194195 194.184724 -0.038035 0.030236 0.193320 0.719605 0.086135 0.144994
0 -0.308030 1.928008 9.258895 1628.857113 3.206045 195.637009 -0.038340 0.030920 0.194815 0.730772 0.086315 0.145517
0 -0.293660 1.745361 9.253510 1626.961714 3.224720 197.986833 -0.040415 0.035060 0.192430 0.712869 0.084880 0.140731
0 -0.283485 1.595821 9.247765 1624.942572 3.247105 200.855116 -0.041545 0.037408 0.193345 0.719940 0.084605 0.139700
0 -0.275465 1.510062 9.237710 1621.419053 3.275715 204.338704 -0.043045 0.039604 0.191940 0.708637 0.084545 0.139464
0 -0.271155 1.483110 9.228135 1618.065389 3.298700 207.317826 -0.044635 0.042682 0.192090 0.709747 0.082865 0.133859
0 -0.261935 1.407221 9.222985 1616.256828 3.327670 211.018501 -0.046345 0.045447 0.190835 0.701104 0.083415 0.135230
0 -0.263730 1.432668 9.217835 1614.447719 3.357480 214.945994 -0.047840 0.047767 0.192545 0.714238 0.081950 0.131719
0 -0.267080 1.475485 9.206940 1610.642213 3.378070 217.664624 -0.048970 0.049326 0.194435 0.726903 0.079385 0.125120
0 -0.273545 1.564866 9.197365 1607.303548 3.410755 221.779704 -0.050255 0.050542 0.198650 0.757592 0.078895 0.123822
0 -0.271990 1.549408 9.189220 1604.462577 3.441525 225.693024 -0.051355 0.052120 0.201215 0.774619 0.077645 0.119913
0 -0.269715 1.520679 9.182280 1602.048452 3.465710 228.824275 -0.051355 0.052120 0.201670 0.778344 0.076820 0.116808
0 -0.268635 1.504866 9.173185 1598.874966 3.490250 232.060218 -0.051780 0.052978 0.203810 0.794579 0.076390 0.115382
0 -0.265645 1.475679 9.168515 1597.251906 3.526045 236.935845 -0.053125 0.055659 0.201705 0.779304 0.075780 0.113196
0 -0.269355 1.510111 9.160015 1594.292720 3.552625 240.527901 -0.052145 0.054257 0.200575 0.771238 0.074770 0.110032
0 -0.267560 1.495175 9.150560 1590.994557 3.580520 244.217318 -0.051355 0.053280 0.198560 0.757563 0.074985 0.110689
0 -0.262050 1.433714 9.140620 1587.533679 3.606020 247.715649 -0.050435 0.051961 0.194525 0.729072 0.075870 0.112986
0 -0.266960 1.496243 9.128410 1583.309667 3.625650 250.395543 -0.048880 0.049481 0.195260 0.735055 0.076630 0.115515
0 -0.273300 1.567198 9.118835 1579.985086 3.650670 253.765829 -0.048420 0.048926 0.195170 0.734344 0.076935 0.116481
0 -0.589595 6.928155 9.779285 1817.102546 0.891995 15.430668 0.001335 0.005242 0.194820 0.738908 0.014750 0.015877
0 -0.585405 6.818507 9.782640 1818.352042 0.895465 15.552244 -0.000800 0.005768 0.196380 0.749673 0.015360 0.015444
0 -0.596660 7.027264 9.783595 1818.709445 0.890675 15.397940 -0.001840 0.005387 0.193755 0.732296 0.014170 0.013860
0 -0.603720 7.218587 9.786230 1819.685723 0.877865 14.928025 -0.002020 0.005448 0.196415 0.752666 0.011515 0.010705
0 -0.611380 7.388278 9.784435 1819.017834 0.877265 14.909856 -0.001900 0.005410 0.195100 0.742148 0.013100 0.010479
0 -0.606950 7.247096 9.790180 1821.156257 0.852245 14.026988 -0.002600 0.004903 0.194950 0.740864 0.012945 0.010481
0 -0.615215 7.451108 9.787310 1820.098150 0.850210 13.965842 -0.001775 0.004978 0.192475 0.719483 0.012765 0.010374
0 -0.627185 7.801943 9.786830 1819.919942 0.841710 13.694895 -0.000340 0.005311 0.189300 0.690679 0.013190 0.010604
0 -0.638680 7.993268 9.782880 1818.449064 0.844945 13.783157 -0.002965 0.005559 0.190155 0.697873 0.012180 0.009502
0 -0.656035 8.422063 9.786475 1819.782408 0.848655 13.914203 -0.002690 0.005321 0.191530 0.710496 0.013705 0.009991
0 -0.656515 8.431637 9.789705 1820.988554 0.836445 13.540688 -0.002720 0.005321 0.195685 0.746340 0.016030 0.012149
0 -0.649930 8.258929 9.791620 1821.700982 0.819925 12.957340 -0.001500 0.004311 0.201335 0.798676 0.019390 0.012379
0 -0.643345 8.117663 9.788865 1820.665627 0.812980 12.763150 -0.000490 0.004176 0.204725 0.824257 0.021655 0.012961
0 -0.639155 8.008465 9.792340 1821.960915 0.800650 12.356181 -0.002230 0.004449 0.210715 0.876493 0.021350 0.012749
0 -0.641430 8.069065 9.791860 1821.784044 0.798020 12.267442 -0.003945 0.003729 0.212855 0.892784 0.021075 0.012514
0 -0.647175 8.210768 9.789705 1820.988521 0.795505 12.197141 -0.005410 0.003788 0.213560 0.898502 0.019610 0.011850
0 -0.658430 8.489266 9.789465 1820.899349 0.782695 11.794730 -0.007300 0.004876 0.217560 0.931802 0.016585 0.009473
0 -0.653160 8.371005 9.791145 1821.526929 0.785330 11.882207 -0.008950 0.006222 0.221560 0.964590 0.016005 0.008972
0 -0.660825 8.545185 9.791025 1821.482039 0.790600 12.030864 -0.009405 0.006531 0.224525 0.988214 0.017260 0.010394
0 -0.666210 8.677025 9.793415 1822.370716 0.780900 11.722360 -0.011485 0.008218 0.229595 1.031238 0.016280 0.009607
0 -0.679620 8.968481 9.794730 1822.858221 0.786645 11.900423 -0.011790 0.008211 0.232740 1.053101 0.016765 0.010056
0 -0.683090 9.057636 9.791140 1821.521627 0.785210 11.848668 -0.011150 0.007686 0.234355 1.066174 0.018295 0.010271
0 -0.686560 9.141785 9.789945 1821.074538 0.777905 11.647058 -0.010445 0.007863 0.236920 1.082884 0.017805 0.009952
0 -0.688240 9.192893 9.787790 1820.275705 0.778385 11.662401 -0.009680 0.007795 0.236765 1.081555 0.019300 0.011018
0 -0.691475 9.278123 9.790305 1821.212200 0.773355 11.520393 -0.008030 0.008464 0.239210 1.102010 0.022020 0.015268
0 -0.686690 9.144029 9.783845 1818.809482 0.778740 11.669072 -0.008060 0.008451 0.241805 1.126530 0.026205 0.021888
0 -0.675195 8.876746 9.792820 1822.140296 0.763415 11.312553 -0.006200 0.010635 0.242385 1.131045 0.031245 0.034501
0 -0.654245 8.339786 9.791025 1821.475524 0.761620 11.262428 -0.007665 0.010295 0.243820 1.142915 0.033690 0.038533
0 -0.655920 8.376414 9.791500 1821.651736 0.765810 11.389857 -0.007880 0.010557 0.243760 1.142397 0.033785 0.038598
0 -0.637005 7.920845 9.796050 1823.354020 0.749170 10.885182 -0.008915 0.011755 0.243150 1.136675 0.032075 0.038245
0 -0.636050 7.901939 9.800000 1824.840295 0.752640 10.979837 -0.010595 0.012851 0.240615 1.113408 0.029080 0.036362
0 -0.480305 4.965134 9.685790 1782.554046 1.536530 45.288895 -0.003880 0.026461 0.239100 1.098479 0.027780 0.038897
0 -0.476355 4.927864 9.690455 1784.269729 1.536765 45.303702 -0.005590 0.025228 0.236905 1.078228 0.028815 0.040505
0 -0.469650 4.718454 9.698480 1787.195685 1.534250 45.154987 -0.006480 0.024811 0.235805 1.067915 0.030740 0.038107
0 -0.454445 4.334225 9.695125 1785.962654 1.514735 43.929581 -0.003760 0.024284 0.237145 1.079824 0.033765 0.038390
0 -0.456720 4.373661 9.684950 1782.258568 1.481810 42.071642 -0.004520 0.023059 0.237760 1.085213 0.030160 0.029817
0 -0.470845 4.567547 9.688780 1783.668446 1.476660 41.785768 -0.010140 0.016907 0.235530 1.066074 0.028605 0.027119
0 -0.486405 4.811944 9.695485 1786.132733 1.481450 42.053269 -0.017135 0.020703 0.233270 1.046866 0.026650 0.026660
0 -0.480180 4.663544 9.693810 1785.516003 1.501205 43.302642 -0.019335 0.022876 0.232535 1.041262 0.026925 0.026742
0 -0.475030 4.546882 9.701475 1788.349192 1.495220 42.973792 -0.017930 0.023105 0.233085 1.045535 0.026470 0.026039
0 -0.468325 4.401661 9.703510 1789.096780 1.500610 43.318214 -0.018025 0.023156 0.230795 1.026757 0.024360 0.022104
0 -0.477785 4.548990 9.704465 1789.449394 1.501330 43.354253 -0.016590 0.023931 0.228475 1.005940 0.022500 0.017720
0 -0.494665 4.910079 9.703630 1789.142487 1.518330 44.338423 -0.017445 0.024277 0.225360 0.976298 0.021215 0.016082
0 -0.509990 5.219052 9.703510 1789.098012 1.532575 45.069179 -0.015460 0.024275 0.223465 0.958346 0.022405 0.016887
0 -0.534055 5.778177 9.706265 1790.115633 1.525510 44.662150 -0.011610 0.021284 0.222275 0.946443 0.024515 0.018096
0 -0.539925 5.900332 9.708305 1790.864259 1.518450 44.283706 -0.010630 0.021094 0.222790 0.951204 0.026345 0.018669
0 -0.551055 6.146672 9.705190 1789.718597 1.530300 44.999437 -0.011300 0.021813 0.220405 0.928712 0.027780 0.020781
0 -0.543630 5.999068 9.706625 1790.248161 1.508515 43.807554 -0.008525 0.019743 0.220895 0.933106 0.031260 0.027285
0 -0.556080 6.241747 9.700520 1787.995472 1.508515 43.807554 -0.007395 0.018151 0.222055 0.943366 0.032145 0.028665
0 -0.565415 6.444956 9.701115 1788.215311 1.508395 43.800796 -0.006755 0.017874 0.225385 0.973498 0.033580 0.031495
0 -0.574275 6.624073 9.699675 1787.684159 1.502050 43.428246 -0.005440 0.016367 0.227405 0.992427 0.036300 0.036321
0 -0.582175 6.776097 9.698360 1787.193633 1.496180 43.092518 -0.006110 0.016177 0.230615 1.021041 0.037670 0.040083
0 -0.601330 7.068986 9.700040 1787.815726 1.494865 43.010122 -0.007425 0.016814 0.234830 1.063379 0.037550 0.039855
0 -0.591515 6.829725 9.705065 1789.674016 1.486010 42.525991 -0.007455 0.016811 0.238740 1.104428 0.040450 0.041786
0 -0.596665 6.937791 9.709375 1791.259585 1.489245 42.708299 -0.008860 0.016336 0.241920 1.138414 0.039320 0.040841
0 -0.598460 6.971320 9.720270 1795.228376 1.501815 43.315341 -0.009655 0.015540 0.244390 1.163078 0.040510 0.042502
0 -0.591155 6.853034 9.717640 1794.259142 1.503015 43.380001 -0.007855 0.014765 0.248605 1.202518 0.042005 0.045025
0 -0.583735 6.713946 9.716805 1793.950336 1.497030 43.048875 -0.002845 0.007985 0.252515 1.238204 0.045460 0.047798
0 -0.577630 6.599705 9.714290 1793.028641 1.472485 41.543273 0.000210 0.005910 0.256455 1.273125 0.047475 0.050170
0 -0.574995 6.548741 9.708065 1790.724298 1.467815 41.306319 -0.000980 0.005657 0.260000 1.306297 0.047535 0.050251
0 -0.578585 6.621267 9.704235 1789.320068 1.446985 40.102236 -0.001680 0.006277 0.264275 1.344489 0.047110 0.049907
0 -0.562185 6.414574 9.703280 1788.967453 1.459675 40.806701 -0.006355 0.009932 0.268980 1.390846 0.048730 0.053491
0 -0.201715 1.089651 9.501085 1715.198510 2.531355 122.550786 0.027660 0.035118 -0.259170 1.329080 -0.072185 0.118706
0 -0.189265 1.009858 9.507910 1717.662069 2.513755 120.786300 0.026560 0.034266 -0.263875 1.383766 -0.072765 0.121093
0 -0.182920 0.950534 9.505155 1716.662090 2.511480 120.571902 0.022590 0.028745 -0.269650 1.447663 -0.076215 0.134007
0 -0.184235 0.966991 9.503720 1716.147612 2.494360 118.861440 0.020730 0.027851 -0.279455 1.543526 -0.080550 0.150572
0 -0.171665 0.861301 9.499530 1714.639963 2.523450 121.447139 0.015630 0.018387 -0.285655 1.612537 -0.083545 0.161779
0 -0.187225 1.117996 9.498930 1714.424644 2.521770 121.286836 0.017465 0.017831 -0.293045 1.698034 -0.088645 0.177894
0 -0.199560 1.185878 9.499525 1714.640847 2.511950 120.301749 0.019330 0.018012 -0.301290 1.791266 -0.092495 0.186775
0 -0.211415 1.351884 9.497130 1713.777341 2.523205 121.369341 0.018355 0.017263 -0.307735 1.854846 -0.092830 0.187984
0 -0.222550 1.485148 9.495575 1713.217807 2.508240 119.954811 0.019610 0.017780 -0.313140 1.907302 -0.094050 0.191894
0 -0.229375 1.545140 9.497010 1713.738490 2.518655 120.952267 0.018630 0.017794 -0.319950 1.971989 -0.095485 0.195419
0 -0.233085 1.555683 9.503950 1716.252595 2.500215 119.102198 0.020495 0.019791 -0.323190 2.007917 -0.094205 0.193322
0 -0.229135 1.529321 9.513525 1719.732117 2.486210 117.793856 0.021900 0.022067 -0.327010 2.051411 -0.092740 0.190095
0 -0.242665 1.607798 9.511610 1719.039161 2.466815 115.950692 0.021750 0.021797 -0.330275 2.093114 -0.097655 0.204327
0 -0.242305 1.604542 9.502155 1715.634451 2.474240 116.629374 0.020555 0.018915 -0.332930 2.124801 -0.100340 0.212639
0 -0.258225 1.816907 9.499880 1714.816734 2.454965 114.835010 0.023550 0.024263 -0.336935 2.174239 -0.098690 0.206526
0 -0.275345 1.954525 9.501795 1715.512485 2.457960 115.079166 0.021960 0.021308 -0.341455 2.228505 -0.096765 0.200677
0 -0.264810 1.816960 9.507060 1717.405638 2.452570 114.584011 0.023210 0.021082 -0.346370 2.289933 -0.092700 0.183342
0 -0.275705 1.873151 9.511130 1718.874915 2.447065 114.074279 0.020370 0.022217 -0.344935 2.274741 -0.091360 0.179011
0 -0.287795 2.113555 9.512570 1719.391714 2.448145 114.178992 0.016490 0.027916 -0.340290 2.223773 -0.092550 0.183424
0 -0.286360 2.111494 9.511490 1719.000443 2.429945 112.502082 0.016765 0.028515 -0.338670 2.202484 -0.090870 0.182569
0 -0.275705 2.079232 9.511490 1719.000443 2.419890 111.611931 0.017195 0.028940 -0.337940 2.193736 -0.086745 0.176314
0 -0.273670 2.078302 9.513885 1719.873739 2.409955 110.723184 0.017440 0.029051 -0.336140 2.170995 -0.084210 0.167931
0 -0.269955 2.059154 9.516280 1720.742663 2.413190 111.029949 0.016555 0.029525 -0.335985 2.168953 -0.082685 0.161076
0 -0.264690 2.002464 9.521425 1722.594741 2.400620 109.920946 0.018785 0.030945 -0.333665 2.139604 -0.079845 0.148541
0 -0.262415 1.997234 9.524055 1723.539318 2.387090 108.630992 0.018940 0.030926 -0.330975 2.106153 -0.077275 0.138470
0 -0.240870 1.696493 9.527765 1724.875126 2.379550 107.937241 0.018390 0.030812 -0.326575 2.050333 -0.074585 0.127322
0 -0.226145 1.630717 9.530640 1725.923626 2.364230 106.550043 0.018665 0.031074 -0.322880 2.002030 -0.071560 0.119240
0 -0.205430 1.414485 9.538660 1728.832662 2.339685 104.344181 0.021655 0.035774 -0.326175 2.047240 -0.069945 0.114168
0 -0.191065 1.260585 9.544285 1730.865352 2.341000 104.461760 0.020280 0.035278 -0.328375 2.075210 -0.070525 0.116471
0 -0.185200 1.206336 9.543810 1730.692863 2.319570 102.495955 0.023825 0.038844 -0.331000 2.109982 -0.071810 0.121087
0 -0.186040 1.210328 9.540100 1729.344382 2.306765 101.366251 0.022725 0.037338 -0.330660 2.105824 -0.076665 0.136183
0 -0.340465 2.457968 9.573860 1741.633165 2.205020 93.151433 0.028800 0.031261 -0.491490 4.607497 -0.108990 0.241798
0 -0.358300 2.817009 9.574095 1741.717722 2.188495 91.855071 0.029685 0.032305 -0.491675 4.610854 -0.110210 0.247167
0 -0.340940 2.630480 9.570505 1740.413247 2.180470 91.318704 0.028680 0.030383 -0.491705 4.611418 -0.106820 0.239157
0 -0.335195 2.523221 9.577210 1742.890036 2.177355 91.022617 0.024680 0.036693 -0.487430 4.539141 -0.108440 0.244135
0 -0.338310 2.554236 9.561885 1737.344855 2.163590 89.916337 0.021535 0.038706 -0.477840 4.391659 -0.111375 0.253322
0 -0.351240 2.705083 9.549795 1732.972817 2.145390 88.349334 0.019155 0.039784 -0.464770 4.224188 -0.116265 0.277910
0 -0.360335 2.845823 9.548480 1732.490838 2.134615 87.541016 0.016160 0.036002 -0.448000 4.031144 -0.116085 0.277165
0 -0.350520 2.784193 9.550995 1733.411435 2.132700 87.384310 0.013565 0.036417 -0.456030 4.190748 -0.114405 0.269770
0 -0.331125 2.646947 9.558775 1736.242034 2.153530 89.385693 0.004125 0.062260 -0.455790 4.186417 -0.111780 0.256373
0 -0.331245 2.648735 9.572185 1741.127794 2.149695 89.033445 0.004645 0.062734 -0.460250 4.270925 -0.111840 0.256693
0 -0.318315 2.487493 9.582485 1744.894023 2.162265 90.145187 0.002965 0.059804 -0.468010 4.430189 -0.108850 0.245513
0 -0.336510 2.674231 9.591105 1748.043309 2.182380 91.728023 0.001925 0.056909 -0.472350 4.514227 -0.108175 0.242920
0 -0.334235 2.650373 9.599725 1751.166862 2.169695 90.541647 0.004580 0.056674 -0.478430 4.634351 -0.107930 0.241452
0 -0.354825 3.077882 9.596490 1749.986742 2.160000 89.808780 0.002140 0.053880 -0.481575 4.696528 -0.113585 0.270679
0 -0.362370 3.190610 9.591100 1748.034891 2.164310 90.171542 -0.000180 0.051100 -0.483895 4.744511 -0.115415 0.277463
0 -0.370630 3.315493 9.594575 1749.307590 2.158085 89.681563 -0.001680 0.048655 -0.482795 4.722030 -0.114160 0.273472
0 -0.380090 3.448361 9.593855 1749.044690 2.180950 91.521440 -0.001775 0.048619 -0.483005 4.726284 -0.113305 0.270323
0 -0.390625 3.715690 9.589905 1747.613904 2.159400 89.811153 0.002195 0.051634 -0.477630 4.628365 -0.112270 0.265446
0 -0.400325 3.835747 9.583920 1745.437039 2.155210 89.461852 0.003450 0.052629 -0.471155 4.513180 -0.113095 0.268476
0 -0.416370 4.154550 9.581285 1744.471804 2.149705 88.993128 0.000150 0.052469 -0.463460 4.384063 -0.113520 0.270468
0 -0.426665 4.380535 9.591940 1748.334463 2.157725 89.631044 -0.003120 0.053126 -0.456405 4.269644 -0.112425 0.265308
0 -0.407750 4.010490 9.598765 1750.809203 2.171615 90.706945 -0.003090 0.053175 -0.448130 4.145606 -0.109065 0.253405
0 -0.417330 4.082407 9.594095 1749.127951 2.204660 93.246047 -0.004830 0.051644 -0.441930 4.043790 -0.111600 0.258519
0 -0.414095 4.034132 9.587870 1746.827490 2.182395 91.356396 0.001095 0.047198 -0.437255 3.981020 -0.108425 0.250753
0 -0.400090 3.957667 9.604630 1752.900635 2.192570 92.159193 0.007385 0.051322 -0.439030 4.002926 -0.103015 0.239130
0 -0.391710 3.845508 9.619715 1758.372110 2.193650 92.244701 0.010440 0.050833 -0.443245 4.042259 -0.098005 0.214045
0 -0.370880 3.622014 9.616005 1757.020274 2.216275 94.046286 0.011635 0.051498 -0.450635 4.099740 -0.095955 0.207300
0 -0.365375 3.621322 9.612775 1755.839298 2.198440 92.730361 0.016825 0.056062 -0.434600 3.832071 -0.093725 0.200882
0 -0.369685 3.625584 9.610500 1755.006833 2.163605 89.581139 0.025375 0.029402 -0.428520 3.737412 -0.092595 0.196766
0 -0.352805 3.488223 9.602955 1752.240832 2.147805 88.254120 0.023115 0.029005 -0.418835 3.573478 -0.090155 0.185940
0 -0.363460 3.610689 9.597325 1750.171944 2.125175 86.342812 0.022780 0.028704 -0.403075 3.298780 -0.091255 0.189264
0 -0.401050 3.593795 9.666770 1775.629179 1.734050 57.573482 0.010785 0.013444 -0.224410 0.965217 -0.048440 0.065808
0 -0.424035 3.935833 9.665575 1775.187744 1.743510 58.236840 0.008035 0.009855 -0.224255 0.963766 -0.050025 0.068870
0 -0.425950 3.961349 9.671205 1777.274195 1.742075 58.146464 0.008495 0.010810 -0.224985 0.970251 -0.047950 0.065923
0 -0.426785 3.972592 9.673120 1777.976812 1.735730 57.726449 0.009595 0.011951 -0.224220 0.963221 -0.047280 0.063955
0 -0.427980 3.993088 9.673955 1778.282571 1.730220 57.377743 0.011120 0.013936 -0.224830 0.968386 -0.045690 0.059556
0 -0.429180 4.020446 9.677785 1779.676034 1.719445 56.735894 0.012005 0.015206 -0.224645 0.966901 -0.044375 0.057052
0 -0.416610 3.892054 9.680660 1780.723947 1.712260 56.271985 0.013225 0.016253 -0.224645 0.966901 -0.040345 0.055121
0 -0.391945 3.600182 9.679940 1780.460894 1.691430 54.960438 0.015760 0.018761 -0.224095 0.962163 -0.038180 0.053407
0 -0.385120 3.533918 9.679820 1780.416368 1.684730 54.602552 0.016190 0.018938 -0.224950 0.969739 -0.040655 0.055791
0 -0.392420 3.649539 9.680895 1780.811436 1.680780 54.342143 0.016770 0.018559 -0.227145 0.990411 -0.041600 0.058036
0 -0.380805 3.438834 9.689155 1783.843797 1.652410 52.598670 0.019000 0.018515 -0.230080 1.018613 -0.041355 0.057625
0 -0.395050 3.611286 9.680775 1780.752532 1.657200 52.901179 0.018820 0.018477 -0.232825 1.045105 -0.042820 0.058149
0 -0.374335 3.437765 9.681850 1781.153364 1.637450 51.650741 0.019735 0.018736 -0.235390 1.071416 -0.042695 0.058077
0 -0.387380 3.633339 9.676340 1779.112825 1.641760 51.921826 0.017810 0.018682 -0.237925 1.095886 -0.045260 0.061745
0 -0.364035 3.171328 9.686515 1782.832674 1.635055 51.524479 0.018330 0.018912 -0.243915 1.155344 -0.041230 0.050955
0 -0.373610 3.348584 9.686035 1782.656622 1.636490 51.621345 0.018480 0.018803 -0.250205 1.212167 -0.039610 0.047223
0 -0.350865 3.003462 9.693940 1785.565773 1.597940 48.980764 0.021900 0.020594 -0.256955 1.276594 -0.036680 0.045079
0 -0.364270 3.117121 9.688795 1783.664720 1.604045 49.356759 0.017620 0.017716 -0.260805 1.315519 -0.039915 0.046896
0 -0.376720 3.298679 9.695735 1786.224021 1.590395 48.512731 0.017685 0.017750 -0.263950 1.346105 -0.038875 0.045730
0 -0.358525 3.054161 9.707105 1790.419519 1.580100 47.878852 0.017470 0.017718 -0.265810 1.365319 -0.035055 0.038586
0 -0.365590 3.182673 9.708065 1790.775169 1.593505 48.740102 0.017195 0.017797 -0.266905 1.376533 -0.035025 0.038501
0 -0.330995 2.824081 9.711415 1792.015261 1.570160 47.225424 0.019240 0.019854 -0.268950 1.397045 -0.032400 0.034441
0 -0.334110 2.872429 9.702075 1788.568478 1.572790 47.393221 0.017285 0.017004 -0.270540 1.412500 -0.034385 0.037251
0 -0.317830 2.750523 9.697765 1786.991500 1.560940 46.690963 0.018380 0.019083 -0.273535 1.442408 -0.031725 0.032904
0 -0.312445 2.665980 9.699800 1787.738908 1.559865 46.625391 0.015450 0.016955 -0.277110 1.478299 -0.031145 0.031786
0 -0.278085 2.329202 9.714045 1793.023748 1.562975 46.802129 0.013190 0.014968 -0.281935 1.525463 -0.029250 0.030555
0 -0.302150 2.692048 9.713085 1792.673167 1.574110 47.541949 0.009740 0.015075 -0.284805 1.551744 -0.037555 0.048885
0 -0.313285 2.765701 9.718475 1794.652097 1.573750 47.522241 0.008335 0.013035 -0.287400 1.575903 -0.039780 0.050702
0 -0.318195 2.810326 9.711170 1791.963767 1.586915 48.262342 0.007385 0.012825 -0.288495 1.586321 -0.040085 0.051335
0 -0.317955 2.805813 9.709495 1791.348698 1.582245 47.969651 0.007540 0.012772 -0.287795 1.579397 -0.039535 0.049940
0 -0.312690 2.745100 9.702430 1788.751956 1.589310 48.344763 0.005190 0.012878 -0.285655 1.558402 -0.039810 0.050406
0 0.083795 0.452095 9.692860 1785.175717 1.555080 50.310710 0.072210 0.299411 -0.512665 5.119446 -0.084105 0.175150
0 0.076130 0.434971 9.698245 1787.163336 1.515095 47.818052 0.065610 0.307871 -0.501885 4.935610 -0.077510 0.148160
0 0.071705 0.431598 9.703155 1788.967125 1.466490 44.746391 0.059375 0.320360 -0.486830 4.676283 -0.069600 0.123316
0 0.074940 0.448936 9.699685 1787.698337 1.430575 42.635273 0.051160 0.337385 -0.470150 4.416759 -0.063095 0.110089
0 0.090145 0.560737 9.692380 1785.038426 1.400530 40.678776 0.041845 0.368824 -0.450970 4.132149 -0.057260 0.094745
0 0.099720 0.580922 9.684000 1781.981740 1.373475 38.846828 0.032010 0.395691 -0.430290 3.836369 -0.053780 0.085346
0 0.105825 0.616798 9.676935 1779.394106 1.341990 36.811054 0.023215 0.418077 -0.410650 3.547915 -0.049110 0.077084
0 0.126175 0.808902 9.673465 1778.109520 1.325705 35.642666 0.013165 0.434723 -0.392875 3.286009 -0.044195 0.066425
0 0.135515 0.914690 9.676815 1779.351773 1.297815 33.753941 0.000890 0.443857 -0.376105 3.036891 -0.040865 0.057544
0 0.138270 0.938075 9.689265 1783.995697 1.301645 33.993410 -0.011420 0.439640 -0.355760 2.759993 -0.038085 0.049780
0 0.126300 0.802533 9.688545 1783.726657 1.301285 33.966610 -0.021680 0.444020 -0.335020 2.463468 -0.036255 0.044455
0 0.129410 0.821393 9.689980 1784.262181 1.307990 34.404398 -0.035210 0.414621 -0.314130 2.199359 -0.034150 0.040818
0 0.148445 0.962864 9.688065 1783.552115 1.330855 36.024775 -0.046050 0.393708 -0.294305 1.944299 -0.029965 0.031821
0 0.177180 0.981035 9.690820 1784.566393 1.354680 37.463340 -0.064070 0.279351 -0.274545 1.701821 -0.031460 0.033759
0 0.180170 1.004162 9.694055 1785.750238 1.400530 39.679582 -0.078550 0.205407 -0.255700 1.497471 -0.034335 0.036739
0 0.193100 1.112033 9.698125 1787.240981 1.438960 41.622315 -0.084015 0.199764 -0.243175 1.369376 -0.036290 0.040999
0 0.211060 1.290553 9.696450 1786.631000 1.475230 43.460109 -0.088965 0.202155 -0.229795 1.232538 -0.036105 0.040470
0 0.214655 1.316567 9.703390 1789.178231 1.526590 46.579416 -0.092265 0.206863 -0.215685 1.076785 -0.036410 0.041477
0 0.219445 1.341101 9.706380 1790.286093 1.570765 49.165096 -0.089885 0.205212 -0.202825 0.912363 -0.035370 0.038398
0 0.229860 1.403765 9.704825 1789.711871 1.617815 51.617315 -0.088175 0.204853 -0.196350 0.837598 -0.037875 0.042198
0 0.239195 1.409226 9.698835 1787.503595 1.668815 54.526832 -0.084235 0.199921 -0.187100 0.738433 -0.040070 0.046430
0 0.248895 1.435609 9.693090 1785.383931 1.695035 56.009315 -0.078490 0.192319 -0.182090 0.681405 -0.041960 0.050758
0 0.248895 1.435609 9.700750 1788.236562 1.736815 58.516790 -0.071400 0.182492 -0.175765 0.622556 -0.047155 0.061734
0 0.240635 1.410775 9.706255 1790.253897 1.772130 60.562555 -0.060925 0.172795 -0.173810 0.605523 -0.050055 0.063552
0 0.216215 1.328354 9.714875 1793.396912 1.784580 61.276628 -0.047825 0.151059 -0.172645 0.597047 -0.051585 0.064969
0 0.212265 1.312082 9.725530 1797.292439 1.806250 62.679569 -0.035580 0.131337 -0.171730 0.591373 -0.050820 0.064195
0 0.210830 1.301281 9.728285 1798.296483 1.821815 63.572657 -0.024520 0.114483 -0.169680 0.578026 -0.051610 0.064367
0 0.197305 1.139064 9.725530 1797.283733 1.818345 63.354491 -0.013130 0.102565 -0.165405 0.550739 -0.054175 0.067487
